row_id,tic_id,toi_id,Disposition,RA,Dec,Tmag,Epoc,Period,Duration,Transit_Depth,Sectors,camera,ccd,star_rad,star_mass,teff,logg,SN,Qingress
171,393978801,0.01,J,329.127084,-55.094648,10.914,1325.538583,0.21091,1.700525148,505360,1,2,4,6.2092648,0.750728,4844.145,2.78,81.22293,-0.43581
172,382198502,0.01,EB,81.656602,-59.691036,11.361,1325.445352,0.289535,0.800992787,4120,1,4,4,1.6782063,1.32247,7021.5,4.22595,27.51974,-0.02888
173,114889905,0.01,EB,314.7944,-39.289454,11.1,1326.081419,0.271747,1.754789948,2690,1,1,1,1.1600316,1.10584,6377.6665,4.30499,48.79292,0.39225
174,53940082,0.01,EB,328.652982,-25.150078,10.638,1327.051425,1.375616,2.539827333,46590,1,1,3,,,5685,,92.16914,0.20661
175,374861869,0.01,J,88.549734,-64.482241,6.232,1325.52058,0.131114,1.483088144,1950,1,4,4,3.964024,1.46419,6712.75,,62.55195,-0.95265
176,29578933,0.01,J,314.809642,-29.011919,11.784,1326.253222,0.34227,1.995707916,476380,1,1,4,1.1849998,0.958114,5339.654,4.40454,53.82439,0.52628
177,115192433,0.01,J,317.704312,-36.9659,10.82,1326.061323,0.791633,3.549809033,561380,1,1,1,1.8733312,1.20844,6104.75,4.26297,82.35462,0.44553
178,53724753,0.01,J,326.292932,-27.633243,10.316,1326.56673,0.554158,5.764794842,144160,1,1,3,3.3333156,1.35852,6768.09,4.21546,76.79308,-0.70479
179,404966456,0.01,J,85.276952,-69.614039,11.089,1325.786562,0.417742,4.455569333,7410,1,4,2,1.8312926,1.55754,6572.43,4.24722,34.34917,-0.70969
180,350332996,0.01,J,84.0959,-54.185849,11.605,1326.581537,14.005602,55.51260409,3670,1,4,4,0.7876911,0.993812,5445.8447,4.3764,3.56581,7.00E-05
181,348795670,0.01,J,98.682898,-54.669384,11.404,1336.104155,11.696077,50.72073968,5970,1,4,4,9.10709,0.719845,4794.4775,,7.21321,0.48002
182,389520593,0.01,EB,313.030253,-36.382092,10.348,1326.703134,2.295571,2.150858204,22280,1,1,1,1.2583617,1.10621,5832.25,4.28631,16.64574,0.32992
183,349275818,0.01,EB,109.559181,-64.837845,8.076,1327.709216,3.555016,3.331760995,3180,1,4,3,0.652322,0.632135,4042,,10.15674,0.38345
184,469970987,0.01,J,1.572854,-64.241579,9.641,1325.917203,1.353907,6.983235681,2266260,1,3,1,1.7820216,1.7752,5914.375,4.12394,40.34565,0.47334
185,30272849,0.01,EB,74.10879,-67.939365,11.892,1325.950053,0.859654,2.908862819,3160,1,4,1,,,3731,,14.00895,0.03675
186,358456254,0.01,EB,57.722209,-79.833694,11.739,1326.025576,6.053791,6.756030756,17940,1,3,3,2.557846,,4868.4004,,91.44352,0.38266
187,391900414,0.01,EB,115.772372,-68.979843,11.347,1325.660093,0.627288,2.618801942,3820,1,4,3,9.705106,,4887.487,,33.58903,0.41202
188,403138185,0.01,J,333.807034,-58.458813,11.746,1325.53513,0.306557,1.852438115,15070,1,2,1,1.2708275,1.03331,6544.5,4.10056,36.38978,-0.30698
189,375055711,0.01,J,99.736166,-62.810635,11.446,1325.586449,0.290898,1.838172826,3310,1,4,3,0.82787186,0.986049,5811.3335,4.3825,34.65957,0.48059
190,89003515,0.01,J,337.941052,-44.394103,11.21,1325.506095,0.354116,0.868405749,7030,1,2,3,,,7731,,20.2298,0.21255
191,393951042,0.01,J,345.602992,-40.829764,10.752,1325.778717,0.383862,1.970409709,70550,1,2,3,1.4814175,1.04692,5885,4.1197,29.29923,-0.03943
192,261261478,0.01,EB,90.453881,-79.763228,11.737,1327.289452,3.536293,3.816650309,3360,1,4,2,0.9985388,0.917517,4969,4.43584,11.26778,0.18714
193,279740440,0.01,EB,51.50071,-64.547676,11.958,1325.986823,0.742079,1.262009231,3890,1,3,4,1.3338791,0.618347,6873.6665,4.57,22.10604,0.22323
194,306824094,0.01,EB,121.793656,-69.286751,10.891,1327.742451,2.573195,1.970655659,1630,1,4,3,,,3742,,10.65994,0.20738
195,358071481,0.01,EB,47.538554,-75.816857,10.52,1326.343023,3.365675,2.91602082,55950,1,3,3,1.5250788,1.06169,5536.5,4.05488,190.33019,0.32916
196,234526481,0.01,EB,16.068603,-63.298004,11.986,1325.982064,0.65809,1.478807201,1910,1,3,1,3.6171732,,5007.48,,14.28756,0.22998
197,141124793,0.01,EB,80.256151,-72.848401,11.253,1328.336754,2.944865,2.82424333,24540,1,4,2,1.8670702,1.10138,5886,3.79955,86.72559,0.43913
198,260752356,0.01,EB,346.687092,-66.075309,9.563,1326.835022,2.60489,1.863642502,38870,1,2,1,0.683504,0.657201,4239.8574,,74.34841,0.17878
199,147199063,0.01,EB,322.86968,-43.573589,10.122,1327.09477,1.107759,2.639479524,2720,1,1,1,8.354807,,4910.71,,34.99136,0.46189
200,79449567,0.01,J,321.394958,-51.149427,10.585,1325.959122,0.554642,1.639433009,2270,1,2,4,1.362337,1.05566,6035,4.05913,30.92166,0.35526
201,389611992,0.01,EB,312.280473,-42.291737,11.699,1326.112612,0.141571,0.634827015,10940,1,1,1,0.881267,,4387.91,,62.02203,-0.20057
202,139285736,0.01,EB,348.039807,-45.017154,11.896,1326.053451,1.549956,1.909793785,8650,1,2,3,0.87255675,,5039.5,,36.7463,0.47035
203,197597120,0.01,EB,327.291873,-36.826009,10.671,1326.064228,0.121731,0.938429148,2310,1,1,2,1.3037138,1.24229,5685,3.98,58.92585,0.45058
204,55364588,0.01,J,76.882192,-65.832847,11.959,1325.669385,1.671357,6.620579348,4790,1,4,1,0.9906124,1.00848,5777,4.41213,18.71743,0.34996
205,159834934,0.01,EB,320.199861,-40.911049,10.016,1326.414308,2.581125,5.18434443,50190,1,1,1,2.453506,1.48385,6950.4897,4.18193,45.03234,0.38217
206,308662421,0.01,EB,121.623547,-64.997162,11.807,1334.153077,11.40471,5.301821585,5840,1,4,3,,,3579,,11.23077,0.41685
207,234511777,0.01,EB,13.468467,-65.740314,11.47,1325.778438,0.964636,1.092045123,7610,1,3,1,0.9742475,,3965.96,,26.24669,0.31745
208,301193954,0.01,EB,321.673857,-28.363207,11.208,1326.075999,1.716429,3.721080758,125180,1,1,4,1.7650018,,6164.6665,,126.73342,0.81217
209,143895569,0.01,EB,332.41238,-50.200046,11.478,1325.969195,7.271398,2.341971868,39360,1,2,4,1.4165814,1.02929,6250,3.92594,64.75539,0.17621
210,311925686,0.01,J,54.835806,-64.424782,11.67,1325.625323,0.570863,3.247068744,408850,1,4,1,2.3759727,1.18837,6320.5,4.27031,108.72266,0.44666
211,231857041,0.01,J,28.222212,-63.689095,10.893,1325.576027,0.455228,1.57425126,14250,1,3,4,1.6875312,0.912346,5661.2,4,47.9306,0.42812
212,201293547,0.01,J,3.174429,-58.542817,11.842,1325.618757,0.309777,1.820076177,8790,1,2,2,15.875538,,5073.1553,,53.26055,0.44483
213,167722431,0.01,J,103.529444,-61.660454,10.311,1325.613212,0.541695,1.444765568,663150,1,4,3,1.5355821,1.51105,7216,4.19821,42.29899,0.19659
214,261135785,0.01,EB,84.052105,-78.302063,11.823,1326.212065,4.757301,3.265411406,58580,1,4,2,1.5612265,1.05124,5374.25,4.33509,105.43949,0.38696
215,327915474,0.01,J,1.690963,-69.913135,11.945,1325.435877,0.348941,5.124910425,52860,1,3,2,1.00413,0.948647,5439,4.41195,159.02303,0.50601
216,159638876,0.01,J,317.756019,-40.539307,8.184,1326.423307,2.395256,14.09560251,19000,1,1,1,3.2287817,1.55238,7068.3335,3.45898,23.8631,0.46735
217,410214468,0.01,J,355.034462,-67.438206,10.876,1325.92704,1.090464,4.600623997,531970,1,3,2,1.892361,,5317.8335,,71.06615,0.44725
218,382101519,0.01,EB,80.171352,-56.318343,10.429,1325.814962,0.672614,4.543050192,590950,1,4,4,2.5344558,1.36358,6581.68,3.8118,215.24216,0.63219
219,176933956,0.01,J,100.256099,-66.458621,11.189,1331.80829,8.427396,13.20943759,1720,1,4,3,25.081118,,4957,0.23,9.37245,0.19798
220,99411125,0.01,EB,317.198308,-23.462407,11.487,1326.869792,0.824853,2.802784506,153090,1,1,4,1.5591968,1.0081,5989,4.36535,92.26696,0.41957
221,392792586,0.01,EB,345.980425,-77.500343,11.991,1326.413376,1.44975,4.93622478,179190,1,3,2,1.11349,1.02244,5728,4.35469,354.41265,0.40687
222,267094867,0.01,EB,41.704377,-75.833641,11.424,1328.469476,3.473147,4.064415545,101750,1,3,3,1.9614633,1.37879,6340.6665,3.8,70.01313,0.40053
223,382603504,0.01,J,37.31051,-61.546028,11.45,1326.266564,1.41923,26.52779301,5970,1,3,4,1.8876189,1.36388,6519.3335,3.925,73.26379,0.56294
224,77368857,0.01,EB,315.096677,-23.618465,9.727,1326.403432,1.092499,2.081866094,58270,1,1,4,1.4032732,1.01547,5855.5,3.71,141.77996,0.38262
225,263015046,0.01,EB,14.15871,-78.357491,11.85,1327.291393,3.087139,4.82038232,523250,1,3,3,1.6844134,1.17933,5871.3335,4.23,111.86572,0.39873
226,316852947,0.01,J,324.487221,-54.037388,11.113,1327.187982,1.882889,3.408179721,21520,1,2,4,1.1818188,1.26532,6473.25,4.36008,120.70257,0.3838
227,253923749,0.01,J,337.668968,-31.065658,10.531,1326.700754,1.413335,2.344892365,114890,1,1,2,1.0485642,0.960464,5468.5,4.30514,22.37334,0.41162
228,273864836,0.01,EB,32.263655,-67.623139,11.653,1327.014412,1.831742,3.213168547,3840,1,3,4,1.3728086,1.06169,5977,4.32865,32.09042,0.39888
229,55602946,0.01,EB,73.253595,-63.335982,10.82,1327.098427,4.939276,5.15778957,41260,1,4,1,,,6348.81,0.170006,86.35097,0.39613
230,92591722,0.01,EB,315.37627,-32.796061,11.978,1327.190949,3.542782,5.888953952,751550,1,1,4,2.0834982,1.02114,5718.62,4.35564,260.01895,0.56536
231,350443851,0.01,EB,85.233865,-58.549992,11.524,1325.952826,0.647242,2.244635256,117150,1,4,4,,,,,68.35776,0.33048
232,79250321,0.01,J,318.152413,-50.251487,11.551,1326.960468,1.948078,3.742179915,159240,1,2,4,1.00413,0.948647,5359.25,4.41195,64.00578,0.27067
233,277750703,0.01,J,330.527898,-60.232681,11.266,1325.520682,0.315106,2.337884852,3480,1,2,1,0.886076,0.858118,5107,4.47703,39.64448,-0.3602
234,197958602,0.01,EB,348.184648,-49.455693,11.833,1327.323228,2.70884,6.502516243,153150,1,2,3,2.3744335,0.868066,5133.5,4.47072,78.08291,0.37683
235,272087157,0.01,J,115.546084,-72.927216,10.905,1325.719458,0.319932,1.23667795,6370,1,4,2,8.615155,,4463.5,0.14,25.40069,0.01862
236,261138857,0.01,EB,84.900207,-79.977531,10.471,1325.535912,0.920546,7.144688903,125230,1,4,2,3.5502791,1.37136,6302.5,4.21182,81.44014,0.81042
237,238188289,0.01,EB,55.496468,-74.852394,11.263,1327.188478,3.685109,5.346356137,66460,1,3,3,2.5936842,1.13857,5758,4.29018,214.39033,0.40137
238,144459903,0.01,EB,336.441936,-43.561683,11.594,1328.012059,3.474084,4.22142895,238040,1,2,3,1.4323459,1.00735,5776.75,4.36593,159.71601,0.35338
239,79153608,0.01,J,316.493876,-48.341801,11.979,1325.676687,0.349641,1.570195774,12230,1,2,4,2.4670334,,5039,,43.15621,0.41883
240,349411346,0.01,EB,110.327576,-60.160702,11.623,1325.52791,0.770893,1.783168016,32160,1,4,3,3.2591882,,4873.2935,,21.01054,0.19685
241,231850697,0.01,EB,27.076514,-60.369514,11.727,1325.538098,0.51389,2.148594646,182290,1,3,1,1.0831945,,5255.71,,71.91586,0.41775
242,38632688,0.01,EB,64.720415,-61.367386,11.628,1325.623753,2.689311,7.454770092,162740,1,4,1,2.1282218,1.17089,6320.75,4.08268,70.61039,0.39461
243,270174474,0.01,EB,331.861585,-71.883934,10.467,1327.615506,3.167329,4.745672387,275450,1,3,2,1.9302081,1.24207,6544,3.77638,78.288,0.31861
244,290605303,0.01,J,6.504377,-81.127602,10.114,1325.907438,0.886943,3.27047814,56020,1,3,3,2.6126387,1.33708,6482.9,3.46816,65.79237,0.49157
245,139846029,0.01,EB,326.012196,-48.26637,11.548,1327.382248,3.046408,1.62385732,49230,1,2,4,0.6897565,,3863.5176,,16.16279,0.24543
246,300034498,0.01,EB,107.525719,-69.53788,11.188,1325.948355,0.891695,3.862608733,399500,1,4,3,2.151075,1.29107,5733.0825,4.23549,529.65373,0.44019
247,374860590,0.01,EB,88.667311,-62.644052,10.279,1326.894758,2.932859,3.361056414,52050,1,4,4,1.5936763,1.1228,6203.7,4.11382,127.85395,0.44065
248,29256710,0.01,EB,312.817988,-24.152595,11.115,1326.150971,0.250775,1.663902156,4840,1,1,4,0.7721691,,4919.9053,,73.35587,0.45087
249,394517162,0.01,EB,319.331385,-62.422709,11.177,1325.662145,0.593584,2.538924972,771660,1,2,1,1.2374567,1.11382,6920.6797,4.30121,201.13103,0.43245
250,262826230,0.01,EB,348.91657,-59.564958,10.687,1328.688823,7.178117,6.320762706,367780,1,2,2,1.8625543,0.956806,5597.025,3.84275,52.96171,0.34113
251,271810835,0.01,J,112.501553,-72.723816,11.503,1326.532217,1.167053,5.992303652,56710,1,4,2,1.9829689,1.23396,6185,4.24305,57.44257,0.85705
252,441157639,0.01,EB,332.928708,-29.42483,10.48,1327.084579,2.615035,4.690117573,135410,1,1,3,2.1214826,1.03988,6191.12,3.85552,413.13447,0.39196
253,159748368,0.01,EB,319.383093,-41.124823,11.918,1329.034421,3.180933,1.777250886,39340,1,1,1,,,4189.495,,49.25005,0.12388
254,147285336,0.01,EB,324.823026,-41.958767,11.204,1326.260902,1.684789,2.267591211,5400,1,1,1,1.2514348,1.13775,6349,3.26,42.56391,0.42073
255,253912623,0.01,EB,337.485278,-30.303071,11.087,1326.44624,1.726078,4.282606647,118250,1,1,2,1.4315567,1.41942,7055.5,4.19864,92.75344,0.26614
256,369249302,0.01,J,314.299775,-41.525603,10.967,1326.999468,1.917823,8.029541336,37580,1,1,1,2.7232568,1.20797,6078.25,4.26313,19.32124,0.32823
257,306900161,0.01,EB,122.420988,-66.348885,11.566,1326.460109,3.562561,3.008796518,78250,1,4,3,1.0977609,1.04654,5503.9,4.33069,155.84795,0.1874
258,39046297,0.01,EB,12.373624,-68.214591,11.126,1326.094406,1.836418,4.714599203,221180,1,3,1,1.9014908,1.39206,7940.5,4.20607,82.3581,0.43588
259,197600964,0.01,EB,327.541051,-37.592794,11.676,1326.117194,0.687561,3.292702127,759140,1,1,2,1.7372111,1.25818,6050,4.24596,153.56628,0.63555
260,141544911,0.01,EB,88.373498,-76.732206,11.393,1327.744928,2.459463,5.226850768,413400,1,4,2,2.7057,1.73114,8214.75,3.82399,76.35529,0.41716
261,52245789,0.01,EB,20.396486,-68.402801,11.882,1325.581937,0.365807,2.022678594,341200,1,3,1,0.73879844,,4850.363,,129.48418,0.41134
262,364424328,0.01,EB,69.679898,-75.399954,11.731,1325.817504,0.728884,1.433044255,31340,1,4,2,1.0422523,1.01028,5364,4.49468,70.9748,0.16735
263,278955741,0.01,J,101.497542,-55.977983,10.482,1325.467902,0.258735,1.478949959,1440,1,4,4,1.3581665,1.29441,6092.75,4.13136,21.82819,0.41342
264,204544746,0.01,EB,327.449381,-33.63244,10.574,1326.904574,1.995409,5.208975286,921990,1,1,2,1.47719,1.3305,6498,4.22357,274.53704,0.55907
265,277717122,0.01,EB,330.020275,-61.414768,10.259,1325.527536,2.147098,4.426457237,460880,1,2,1,1.9016496,1.02088,5891,3.84537,153.30556,0.4527
266,304033253,0.01,EB,25.145432,-77.372947,10.826,1326.139509,5.524497,2.426359082,51190,1,3,3,1.0630418,0.966436,5852.6665,4.22355,134.01897,0.36222
267,52206324,0.01,EB,19.653042,-70.844715,11.657,1327.07256,4.057757,2.772584203,104020,1,3,1,1.4150394,1.02796,5789.5,4.35073,226.72274,0.39605
268,326442531,0.01,EB,323.089755,-27.360019,11.967,1327.15028,1.521357,3.787083553,166800,1,1,3,1.7554504,1.07858,6026,4.31895,406.17634,0.40719
269,289951317,0.01,EB,318.436206,-28.528524,11.694,1326.250998,0.697068,2.937723379,20700,1,1,4,4.1152663,,4745.043,,79.74554,0.43057
270,293508028,0.01,EB,351.558887,-75.991409,11.597,1327.222827,3.240705,3.273630563,131420,1,3,2,1.4934772,1.08397,5969.5,4.00171,231.05361,0.40683
271,150442394,0.01,J,97.806145,-62.144591,11.617,1325.751711,0.458954,4.729796342,223100,1,4,4,2.7772305,1.4594,7276.3335,4.18813,74.77771,-0.81903
272,407580995,0.01,EB,344.905301,-74.243132,10.098,1327.171778,3.028109,4.773268779,142700,1,3,2,2.3868332,1.11075,5826.3335,3.66486,88.87771,0.38532
273,441387582,0.01,EB,310.04098,-32.994107,10.507,1326.420251,1.274128,2.546319325,269740,1,1,4,0.9255119,0.708856,4544.39,4.26763,130.39397,0.46058
274,126657928,0.01,EB,315.043742,-43.517647,11.628,1326.080647,0.693784,2.469316013,2830,1,1,1,8.854746,,4910.76,,22.0826,0.40794
275,441020631,0.01,EB,323.85428,-22.105982,11.863,1328.279846,2.272266,1.903250002,88840,1,1,3,1.256036,0.909617,5357.6665,4.44172,65.77454,0.18008
276,349275813,0.01,EB,109.590453,-64.840149,11.891,1327.709544,3.555016,3.543355548,121090,1,4,3,1.021867,1.09991,5478.25,4.30788,12.01293,0.39578
277,279161482,0.01,J,103.182408,-56.761471,10.936,1326.030137,0.887218,5.146361242,390200,1,4,4,1.5854084,1.28296,6334,4.04095,74.35544,0.53975
278,177257211,0.01,EB,101.965684,-75.978698,11.772,1325.489136,3.541266,3.676684012,83750,1,4,2,1.79167,1.07524,5832.75,3.97085,169.21569,0.34588
279,141911911,0.01,J,94.62468,-74.638522,10.468,1325.47883,0.65631,4.988166019,113040,1,4,2,2.0247028,1.52495,7273.465,4.01253,73.51613,0.47142
280,309402205,0.01,J,124.813309,-65.187508,10.766,1325.98523,0.744454,3.741149353,1013880,1,4,3,2.3240194,1.00182,5479.04,4.37017,60.51061,0.56802
281,425998821,0.01,J,27.245023,-70.528352,10.999,1326.622098,1.193447,6.207452012,22450,1,3,4,1.7866735,1.47918,7363,4.1831,43.99062,0.45014
282,364398064,0.01,EB,119.707941,-60.644222,9.405,1326.112861,2.410028,2.586056445,37030,1,4,3,2.00322,1.87973,8724,4.10907,67.42398,0.42411
283,30312846,0.01,EB,74.434264,-66.461159,11.77,1325.604656,1.597654,13.98164531,182740,1,4,1,,,,,46.73655,0.44615
284,308544274,0.01,EB,121.066587,-64.802788,11.944,1325.867726,1.248036,6.416502526,84390,1,4,3,,,6273.027,,41.40555,0.42485
285,271976339,0.01,EB,114.33912,-73.791359,11.866,1325.659904,1.497416,2.284218263,3570,1,4,2,,,3877,,21.61855,0.44029
286,271799467,0.01,EB,111.618729,-75.567879,11.863,1326.410112,1.907856,3.76244466,19350,1,4,2,1.1620108,,5051.3335,,50.20196,0.39413
287,260659986,0.01,EB,98.485233,-59.960549,10.588,1328.607367,3.571403,5.977671485,241940,1,4,4,2.0569134,1.18075,5838,4.33089,153.62664,0.41483
288,114917180,0.01,EB,314.87651,-36.438836,11.892,1327.152138,1.202997,2.616085396,173770,1,1,1,1.0863433,,4970,,129.20736,0.45322
289,141122198,0.01,EB,80.181313,-75.525428,10.972,1326.389281,1.349905,4.879744586,495910,1,4,2,2.09207,1.98978,8985.5,4.09608,105.11497,0.44873
290,149248193,0.01,J,82.185279,-65.446198,9.947,1325.780004,0.514915,4.391648245,4025310,1,4,1,,,,,97.26112,0.67712
291,309401265,0.01,J,124.596479,-65.794083,9.635,1325.656408,0.646868,12.0776983,19110,1,4,3,8.707023,1.00853,5851,2.58,54.50675,1.17288
292,309143752,0.01,EB,123.847237,-65.569473,11.302,1325.938565,0.708777,2.995915326,951160,1,4,3,,,7782,,110.92631,0.48695
293,410072365,0.01,J,322.158298,-67.099684,10.699,1325.508048,0.256254,1.496933366,61620,1,2,1,1.8254945,1.29266,5970.6665,3.83,48.49645,0.41066
294,273550444,0.01,EB,352.662648,-76.093588,11.999,1326.130084,3.527397,4.038164086,715150,1,3,2,1.5818611,1.07366,5874.6665,4.32169,81.07836,0.43455
295,150101799,0.01,EB,92.049895,-63.786745,11.935,1326.227336,0.788578,1.804392636,9490,1,4,4,1.2464141,0.966694,5427,4.39778,53.27201,0.39036
296,349059354,0.01,EB,107.504479,-64.618752,10.95,1325.935705,1.664727,4.769642622,245750,1,4,3,2.1940546,1.07197,5974.5195,4.23949,796.32474,0.4174
297,309781192,0.01,EB,126.228371,-62.594849,11.202,1326.211188,3.526388,9.210643345,246890,1,4,3,3.623742,1.05566,5412.25,4.33233,146.3639,0.41739
298,394596762,0.01,EB,348.588567,-64.470964,11.511,1325.664072,0.801626,2.807165992,234950,1,2,1,1.2836193,0.888767,5354.04,4.45674,90.89282,0.43179
299,350335398,0.01,EB,84.252726,-59.651714,8.142,1326.256547,6.070548,5.040983059,23620,1,4,4,12.039137,0.717511,4623.5933,1.83348,58.10332,0.39593
300,261091441,0.01,EB,82.526587,-81.209145,11.498,1326.547498,1.881834,5.257994743,328800,1,4,2,2.4683154,1.39383,6473.5,4.20558,247.84326,0.43095
301,271640189,0.01,EB,108.86946,-72.297394,11.128,1326.294197,2.460664,3.060278604,30540,1,4,2,1.0649029,1.22188,5863.6665,4.37189,107.58985,0.39484
302,71317881,0.01,EB,331.076507,-47.5919,11.322,1325.586452,0.415707,2.291809319,156490,1,2,4,1.5578396,1.24964,6778.5,4.24878,52.11949,-0.26426
303,327599302,0.01,EB,329.364922,-70.903257,11.758,1327.416764,5.021552,3.235888109,178460,1,3,2,1.2091955,0.987304,5790,4.38151,110.35547,0.38054
304,327725463,0.01,EB,331.614921,-70.916261,9.105,1328.142476,4.751939,3.995050156,13780,1,3,2,2.6699228,1.3305,6486.2266,3.72329,36.05473,0.40934
305,260239131,0.01,EB,93.372238,-58.725513,11.613,1325.730131,0.323737,1.512758254,38890,1,4,4,2.3881395,1.08295,6053,4.31659,57.02837,0.44503
306,197985960,0.01,EB,334.655065,-55.575897,11.68,1326.74814,1.665003,2.929073278,43690,1,2,4,1.7672715,1.00634,5940,4.3667,200.69184,0.47193
307,369714466,0.01,J,33.940468,-63.576503,11.779,1325.755863,0.434052,1.967818147,113820,1,3,4,1.6223893,0.98429,5323,3.89908,27.34599,0.02002
308,381948745,0.01,EB,76.36834,-56.302891,9.845,1326.006865,1.595882,4.961916314,91850,1,4,4,3.0766132,1.59238,7542.9326,4.17213,199.74711,0.40072
309,150513899,0.01,EB,97.840588,-65.942662,10.87,1325.580115,1.884298,4.158268826,22730,1,4,3,3.6097581,1.42439,6827.3335,3.96775,63.17696,0.38754
310,32177507,0.01,EB,331.915397,-24.771183,11.349,1326.186839,1.875679,4.665038754,214690,1,1,3,1.8620014,1.0081,6053,4.36535,575.34472,0.4096
311,253923501,0.01,EB,337.663281,-34.189669,11.592,1327.79995,4.633881,2.726946291,65100,1,1,2,1.0071731,,5024.75,,141.74599,0.41009
312,261136305,0.01,EB,84.035303,-79.516579,11.179,1329.528724,4.436673,8.946462371,222460,1,4,2,2.1737914,1.3399,6308.075,4.22082,609.13643,0.47768
313,197695641,0.01,EB,330.11494,-39.126887,11.757,1326.113548,0.852818,2.402285968,510230,1,1,2,1.0171328,,4558.75,,152.26056,0.4717
314,99646802,0.01,J,321.235775,-21.652516,9.578,1326.190977,0.715469,5.052813791,217040,1,1,3,3.2390568,1.35017,6425.6733,3.61597,70.03746,0.43242
315,139188325,0.01,EB,345.041487,-46.49907,10.429,1325.877837,0.588371,1.71809039,22530,1,2,3,1.2433307,1.07825,5837.733,4.12856,28.19284,0.40845
316,71316387,0.01,EB,330.887739,-42.835473,11.284,1326.185035,0.652091,1.635444228,5150,1,1,2,1.0842484,,5832,,42.36276,0.323
317,469973582,0.01,EB,8.178586,-65.585701,10.726,1325.824128,0.464302,2.250044636,301230,1,3,1,1.8319156,1.05685,5403,3.89411,69.32989,-0.14449
318,38586438,0.01,EB,64.09022,-62.01289,11.65,1325.889757,0.555682,1.439927653,171170,1,4,1,,,3864.1775,,132.39922,0.44574
319,234305187,0.01,EB,34.786163,-69.763481,11.043,1328.973452,6.339575,3.338166612,8350,1,3,4,1.9933677,1.29823,6392.25,4.2,44.9352,0.38687
320,270565975,0.01,EB,337.431649,-35.762045,11.65,1328.570635,4.045046,9.803249882,1013500,1,1,2,3.1035347,,6869.25,,118.13554,0.45186
321,201293779,0.01,EB,3.218509,-57.357231,11.95,1325.750021,0.468819,1.239932491,66440,1,2,2,1.5234014,1.03767,5829,4.344,100.06779,0.28475
